event_id,event_date,commence_time,platform,platform_key,player,market,direction,line,sportsbook_odds,projection,raw_probability,probability,calibration_shrinkage,push_probability,opposite_probability,fair_odds,distribution_method,calibration_sample_size,validation_mae,probability_status,probability_note,fetched_at,is_pickem_platform,sportsbook_implied_probability,raw_probability_edge,ranking_score,player_key,platform_priority,team,opponent,no_vig_implied_probability,market_implied_probability,raw_projection_edge,probability_edge,expected_value,kelly_fraction,recommended_bankroll_fraction,line_is_fresh,game_not_started,minimum_market_probability,selection_reason
329cc91335def6ca,2026-07-21,2026-07-21T23:15:00Z,BetMGM,betmgm,Austin Riley,hitter_total_bases,Under,1.5,-190,1.505,0.6484257871064468,0.6246776611694154,0.84,0.0,0.3753223388305846,-166.0,empirical_holdout_residuals,5296.0,1.3495235930554277,calculated,,2026-07-21T16:30:01Z,False,0.6551724137931034,-0.030494752623688,50.610494752623694,austin riley,75,Atlanta Braves,San Diego Padres,0.6112600536193029,0.6112600536193029,0.004999999999999893,0.013417607550112454,-0.04654462242562918,0.0,0.0,True,True,0.58,live_allowed_platform
38de409ea9f8c1c7,2026-07-21,2026-07-21T22:40:00Z,BetMGM,betmgm,Chase DeLauter,hitter_hits_runs_rbis,Under,1.5,115,1.917,0.5363781200212427,0.5305576208178439,0.84,0.0,0.4694423791821561,-113.0,empirical_holdout_residuals,5609.0,1.506715374037058,calculated,,2026-07-21T16:30:01Z,False,0.46511627906976744,0.0654413417480764,50.5960594795539,chase delauter,75,Cleveland Guardians,Minnesota Twins,0.43668122270742354,0.43668122270742354,0.41700000000000004,0.09387639811042031,0.14069888475836423,0.12234685631162108,0.025,True,True,0.58,live_allowed_platform
a0c0ce58733013c8,2026-07-21,2026-07-21T23:10:00Z,BetMGM,betmgm,Leody Taveras,hitter_total_bases,Under,0.5,130,1.08,0.511431784107946,0.5096026986506746,0.84,0.0,0.4903973013493253,-104.0,empirical_holdout_residuals,5296.0,1.3495235930554277,calculated,,2026-07-21T16:30:01Z,False,0.43478260869565216,0.0748200899550224,50.594707646176914,leody taveras,75,Baltimore Orioles,Boston Red Sox,0.4059040590405904,0.4059040590405904,0.5800000000000001,0.10369863961008424,0.17208620689655174,0.1323740053050398,0.025,True,True,0.58,live_allowed_platform
329cc91335def6ca,2026-07-21,2026-07-21T23:15:00Z,BetMGM,betmgm,Jackson Merrill,hitter_runs,Under,0.5,-155,0.673,0.6309970014992504,0.6100374812593703,0.84,0.0,0.3899625187406297,-156.0,empirical_holdout_residuals,5296.0,0.5737119762932098,calculated,,2026-07-21T16:30:01Z,False,0.6078431372549019,0.0021943440044683,50.05998815108575,jackson merrill,75,San Diego Padres,Atlanta Braves,0.5665108372290693,0.5665108372290693,0.17300000000000004,0.04352664403030104,0.0036100498138027515,0.005595577211394265,0.0013988943028485662,True,True,0.59,live_allowed_platform
a0c0ce58733013c8,2026-07-21,2026-07-21T23:10:00Z,BetMGM,betmgm,Leody Taveras,hitter_hits_runs_rbis,Under,1.5,-160,1.385,0.6337404850416003,0.6123420074349443,0.84,0.0,0.3876579925650557,-158.0,empirical_holdout_residuals,5609.0,1.506715374037058,calculated,,2026-07-21T16:30:01Z,False,0.6153846153846154,-0.0030426079496711,50.05539033457249,leody taveras,75,Baltimore Orioles,Boston Red Sox,0.5806451612903226,0.5806451612903226,-0.11499999999999999,0.03169684614462165,-0.004944237918215577,0.0,0.0,True,True,0.58,live_allowed_platform
38de409ea9f8c1c7,2026-07-21,2026-07-21T22:40:00Z,BetMGM,betmgm,Gabriel Arias,hitter_runs,Under,0.5,-220,0.369,0.6319340329835083,0.6108245877061469,0.84,0.0,0.3891754122938531,-157.0,empirical_holdout_residuals,5296.0,0.5737119762932098,calculated,,2026-07-21T16:30:01Z,False,0.6875,-0.0766754122938531,49.98710644677661,gabriel arias,75,Cleveland Guardians,Minnesota Twins,0.641255605381166,0.641255605381166,-0.131,-0.0304310176750191,-0.11152787242742274,0.0,0.0,True,True,0.59,live_allowed_platform
38de409ea9f8c1c7,2026-07-21,2026-07-21T22:40:00Z,BetMGM,betmgm,Kyle Manzardo,hitter_runs,Under,0.5,-220,0.361,0.6319340329835083,0.6108245877061469,0.84,0.0,0.3891754122938531,-157.0,empirical_holdout_residuals,5296.0,0.5737119762932098,calculated,,2026-07-21T16:30:01Z,False,0.6875,-0.0766754122938531,49.98710644677661,kyle manzardo,75,Cleveland Guardians,Minnesota Twins,0.6456256921373201,0.6456256921373201,-0.139,-0.034801104431173235,-0.11152787242742274,0.0,0.0,True,True,0.59,live_allowed_platform
a0c0ce58733013c8,2026-07-21,2026-07-21T23:10:00Z,BetMGM,betmgm,Jeremiah Jackson,hitter_runs,Under,0.5,-220,0.36,0.6319340329835083,0.6108245877061469,0.84,0.0,0.3891754122938531,-157.0,empirical_holdout_residuals,5296.0,0.5737119762932098,calculated,,2026-07-21T16:30:01Z,False,0.6875,-0.0766754122938531,49.98710644677661,jeremiah jackson,75,Baltimore Orioles,Boston Red Sox,0.641255605381166,0.641255605381166,-0.14,-0.0304310176750191,-0.11152787242742274,0.0,0.0,True,True,0.59,live_allowed_platform
a0c0ce58733013c8,2026-07-21,2026-07-21T23:10:00Z,BetMGM,betmgm,Tyler O'Neill,hitter_runs,Under,0.5,-175,0.373,0.6319340329835083,0.6108245877061469,0.84,0.0,0.3891754122938531,-157.0,empirical_holdout_residuals,5296.0,0.5737119762932098,calculated,,2026-07-21T16:30:01Z,False,0.6363636363636364,-0.0255390486574894,49.98710644677661,tyler o neill,75,Baltimore Orioles,Boston Red Sox,0.5940959409594095,0.5940959409594095,-0.127,0.016728646746737352,-0.04013279074748349,0.0,0.0,True,True,0.59,live_allowed_platform
38de409ea9f8c1c7,2026-07-21,2026-07-21T22:40:00Z,BetMGM,betmgm,Josh Bell,hitter_runs,Under,0.5,-210,0.529,0.6317466266866567,0.6106671664167916,0.84,0.0,0.3893328335832083,-157.0,empirical_holdout_residuals,5296.0,0.5737119762932098,calculated,,2026-07-21T16:30:01Z,False,0.6774193548387096,-0.0667521884219179,49.98002248875562,josh bell,75,Minnesota Twins,Cleveland Guardians,0.6333530455351862,0.6333530455351862,0.029000000000000026,-0.022685879118394592,-0.0985389448133076,0.0,0.0,True,True,0.59,live_allowed_platform
