date,game_id,team,opponent,side,pitcher_id,pitcher_name,status,opp_k_per_game,opp_runs_per_game,opp_hits_per_game,opp_walks_per_game,opp_avg,opp_obp,opp_slg,opp_ops,last5_avg_ks,last5_avg_ip,last5_avg_hits,last5_avg_walks,last5_avg_er,last3_avg_ks,last3_avg_ip
2026-07-05,823931,Los Angeles Dodgers,San Diego Padres,home,686218,Emmet Sheehan,Final,8.402173913043478,3.934782608695652,7.4021739130434785,3.282608695652174,0.226,0.301,0.373,0.674,,,,,,,
2026-07-05,824010,Boston Red Sox,Los Angeles Angels,away,624133,Ranger Suarez,Final,9.451612903225806,4.462365591397849,8.053763440860216,3.204301075268817,0.239,0.315,0.393,0.708,,,,,,,
2026-07-05,824010,Los Angeles Angels,Boston Red Sox,home,696270,Ryan Johnson,Final,8.241758241758241,4.087912087912088,8.164835164835164,2.989010989010989,0.244,0.314,0.387,0.701,,,,,,,
2026-07-06,824089,Philadelphia Phillies,Kansas City Royals,away,650911,Cristopher Sánchez,Final,8.042553191489361,4.308510638297872,8.329787234042554,3.265957446808511,0.247,0.318,0.398,0.716,,,,,,,
2026-07-06,824089,Kansas City Royals,Philadelphia Phillies,home,702070,Noah Cameron,Final,8.774193548387096,4.43010752688172,8.010752688172044,2.989247311827957,0.238,0.305,0.404,0.709,,,,,,,
2026-07-06,822958,New York Yankees,Tampa Bay Rays,away,693645,Cam Schlittler,Final,7.175824175824176,4.5054945054945055,8.582417582417582,3.5384615384615383,0.258,0.334,0.396,0.73,,,,,,,
2026-07-06,822958,Tampa Bay Rays,New York Yankees,home,643377,Griffin Jax,Final,9.053763440860216,4.817204301075269,7.795698924731183,3.827956989247312,0.235,0.316,0.42,0.736,,,,,,,
2026-07-06,822712,Houston Astros,Washington Nationals,away,681347,Mike Burrows,Final,8.26595744680851,5.404255319148936,8.606382978723405,3.4468085106382977,0.251,0.325,0.435,0.76,,,,,,,
2026-07-06,822712,Washington Nationals,Houston Astros,home,571945,Miles Mikolas,Final,8.189473684210526,4.547368421052632,8.105263157894736,3.284210526315789,0.241,0.315,0.41,0.725,,,,,,,
2026-07-06,824900,New York Mets,Atlanta Braves,away,642547,Freddy Peralta,Final,8.054347826086957,4.934782608695652,8.467391304347826,3.010869565217391,0.249,0.314,0.414,0.728,,,,,,,
2026-07-06,824900,Atlanta Braves,New York Mets,home,625643,Reynaldo López,Final,8.212765957446809,4.191489361702128,7.8936170212765955,3.0851063829787235,0.235,0.304,0.383,0.687,,,,,,,
2026-07-06,823036,Milwaukee Brewers,St. Louis Cardinals,away,675660,Shane Drohan,Final,7.714285714285714,4.571428571428571,8.219780219780219,3.208791208791209,0.245,0.321,0.394,0.715,,,,,,,
2026-07-06,823036,St. Louis Cardinals,Milwaukee Brewers,home,669160,Dustin May,Final,8.16304347826087,5.086956521739131,8.66304347826087,4.119565217391305,0.255,0.337,0.397,0.734,,,,,,,
2026-07-06,823282,Arizona Diamondbacks,San Diego Padres,away,694297,Brandon Pfaadt,Final,8.402173913043478,3.934782608695652,7.4021739130434785,3.282608695652174,0.226,0.301,0.373,0.674,,,,,,,
2026-07-06,823282,San Diego Padres,Arizona Diamondbacks,home,621111,Walker Buehler,Final,7.206521739130435,4.239130434782608,7.869565217391305,3.130434782608696,0.237,0.307,0.383,0.69,,,,,,,
2026-07-06,823205,Toronto Blue Jays,San Francisco Giants,away,592332,Kevin Gausman,Final,7.804347826086956,4.0978260869565215,8.706521739130435,2.4130434782608696,0.254,0.307,0.418,0.725,,,,,,,
2026-07-06,823205,San Francisco Giants,Toronto Blue Jays,home,694738,Landen Roupp,Final,7.333333333333333,4.043010752688172,8.182795698924732,2.7311827956989245,0.244,0.305,0.383,0.688,,,,,,,
2026-07-06,823930,Colorado Rockies,Los Angeles Dodgers,away,607536,Kyle Freeland,Final,7.829787234042553,5.297872340425532,8.893617021276595,4.074468085106383,0.264,0.346,0.437,0.783,,,,,,,
2026-07-06,823930,Los Angeles Dodgers,Colorado Rockies,home,641778,Eric Lauer,Final,8.74468085106383,4.861702127659575,8.74468085106383,3.1702127659574466,0.257,0.328,0.424,0.752,,,,,,,
2026-07-07,823062,Milwaukee Brewers,St. Louis Cardinals,away,694819,Jacob Misiorowski,Final,7.714285714285714,4.571428571428571,8.219780219780219,3.208791208791209,0.245,0.321,0.394,0.715,,,,,,,
2026-07-07,823062,St. Louis Cardinals,Milwaukee Brewers,home,694335,Matt Svanson,Final,8.16304347826087,5.086956521739131,8.66304347826087,4.119565217391305,0.255,0.337,0.397,0.734,,,,,,,
2026-07-07,823035,Milwaukee Brewers,St. Louis Cardinals,away,688107,Robert Gasser,Final,7.714285714285714,4.571428571428571,8.219780219780219,3.208791208791209,0.245,0.321,0.394,0.715,,,,,,,
2026-07-07,823035,St. Louis Cardinals,Milwaukee Brewers,home,690928,Hunter Dobbins,Final,8.16304347826087,5.086956521739131,8.66304347826087,4.119565217391305,0.255,0.337,0.397,0.734,,,,,,,
2026-07-07,824820,Chicago Cubs,Baltimore Orioles,away,571510,Matthew Boyd,Final,9.074468085106384,4.553191489361702,7.914893617021277,3.851063829787234,0.238,0.32,0.396,0.716,,,,,,,
2026-07-07,824820,Baltimore Orioles,Chicago Cubs,home,669358,Shane Baz,Final,8.365591397849462,5.064516129032258,8.344086021505376,4.365591397849462,0.244,0.337,0.412,0.749,,,,,,,
2026-07-07,824254,Athletics,Detroit Tigers,away,669372,J.T. Ginn,Final,8.684782608695652,4.25,7.869565217391305,3.619565217391304,0.236,0.315,0.398,0.713,,,,,,,
2026-07-07,824254,Detroit Tigers,Athletics,home,669373,Tarik Skubal,Final,8.75,4.554347826086956,8.423913043478262,3.630434782608696,0.247,0.325,0.407,0.732,,,,,,,
2026-07-07,823361,Atlanta Braves,Pittsburgh Pirates,away,694462,Hurston Waldrep,Final,9.382978723404255,5.23404255319149,9.117021276595745,3.787234042553192,0.262,0.34,0.423,0.763,,,,,,,
2026-07-07,823361,Pittsburgh Pirates,Atlanta Braves,home,694973,Paul Skenes,Final,8.054347826086957,4.934782608695652,8.467391304347826,3.010869565217391,0.249,0.314,0.414,0.728,,,,,,,
2026-07-07,823847,Seattle Mariners,Miami Marlins,away,693433,Bryan Woo,Final,8.096774193548388,4.580645161290323,8.451612903225806,3.419354838709677,0.254,0.33,0.412,0.742,,,,,,,
2026-07-07,823847,Miami Marlins,Seattle Mariners,home,676974,Max Meyer,Final,8.688172043010752,4.053763440860215,7.623655913978495,3.3225806451612905,0.23,0.311,0.379,0.69,,,,,,,
2026-07-07,822956,New York Yankees,Tampa Bay Rays,away,701542,Will Warren,Final,7.175824175824176,4.5054945054945055,8.582417582417582,3.5384615384615383,0.258,0.334,0.396,0.73,,,,,,,
2026-07-07,822956,Tampa Bay Rays,New York Yankees,home,693855,Ian Seymour,Final,9.053763440860216,4.817204301075269,7.795698924731183,3.827956989247312,0.235,0.316,0.42,0.736,,,,,,,
2026-07-07,822713,Houston Astros,Washington Nationals,away,837227,Tatsuya Imai,Final,8.26595744680851,5.404255319148936,8.606382978723405,3.4468085106382977,0.251,0.325,0.435,0.76,,,,,,,
2026-07-07,822713,Washington Nationals,Houston Astros,home,674841,Andrew Alvarez,Final,8.189473684210526,4.547368421052632,8.105263157894736,3.284210526315789,0.241,0.315,0.41,0.725,,,,,,,
2026-07-07,823607,Kansas City Royals,New York Mets,away,607625,Seth Lugo,Final,8.212765957446809,4.191489361702128,7.8936170212765955,3.0851063829787235,0.235,0.304,0.383,0.687,,,,,,,
2026-07-07,823607,New York Mets,Kansas City Royals,home,672335,Cionel Pérez,Final,8.042553191489361,4.308510638297872,8.329787234042554,3.265957446808511,0.247,0.318,0.398,0.716,,,,,,,
2026-07-07,824495,Philadelphia Phillies,Cincinnati Reds,away,554430,Zack Wheeler,Final,9.472527472527473,4.21978021978022,7.637362637362638,3.758241758241758,0.228,0.31,0.392,0.702,,,,,,,
2026-07-07,824495,Cincinnati Reds,Philadelphia Phillies,home,671096,Andrew Abbott,Final,8.774193548387096,4.43010752688172,8.010752688172044,2.989247311827957,0.238,0.305,0.404,0.709,,,,,,,
2026-07-07,823687,Cleveland Guardians,Minnesota Twins,away,676282,Joey Cantillo,Final,8.319148936170214,4.882978723404255,8.361702127659575,3.3297872340425534,0.247,0.322,0.414,0.736,,,,,,,
2026-07-07,823687,Minnesota Twins,Cleveland Guardians,home,671737,Taj Bradley,Final,8.340425531914894,3.9680851063829774,7.5,3.702127659574468,0.228,0.31,0.369,0.679,,,,,,,
2026-07-07,824579,Boston Red Sox,Chicago White Sox,away,801139,Payton Tolle,Final,8.956521739130435,4.673913043478261,7.989130434782608,3.391304347826087,0.239,0.318,0.409,0.727,,,,,,,
2026-07-07,824579,Chicago White Sox,Boston Red Sox,home,702273,Noah Schultz,Final,8.241758241758241,4.087912087912088,8.164835164835164,2.989010989010989,0.244,0.314,0.387,0.701,,,,,,,
2026-07-07,822881,Los Angeles Angels,Texas Rangers,away,667755,José Soriano,Final,8.347826086956522,4.086956521739131,8.108695652173912,3.2934782608695654,0.243,0.319,0.392,0.711,,,,,,,
2026-07-07,822881,Texas Rangers,Los Angeles Angels,home,594798,Jacob deGrom,Final,9.451612903225806,4.462365591397849,8.053763440860216,3.204301075268817,0.239,0.315,0.393,0.708,,,,,,,
2026-07-07,823280,Arizona Diamondbacks,San Diego Padres,away,668678,Zac Gallen,Final,8.402173913043478,3.934782608695652,7.4021739130434785,3.282608695652174,0.226,0.301,0.373,0.674,,,,,,,
2026-07-07,823280,San Diego Padres,Arizona Diamondbacks,home,608566,Germán Márquez,Final,7.206521739130435,4.239130434782608,7.869565217391305,3.130434782608696,0.237,0.307,0.383,0.69,,,,,,,
2026-07-07,823203,Toronto Blue Jays,San Francisco Giants,away,693686,Spencer Miles,Final,7.804347826086956,4.0978260869565215,8.706521739130435,2.4130434782608696,0.254,0.307,0.418,0.725,,,,,,,
2026-07-07,823203,San Francisco Giants,Toronto Blue Jays,home,686790,Trevor McDonald,Final,7.333333333333333,4.043010752688172,8.182795698924732,2.7311827956989245,0.244,0.305,0.383,0.688,,,,,,,
2026-07-07,823929,Colorado Rockies,Los Angeles Dodgers,away,547179,Michael Lorenzen,Final,7.829787234042553,5.297872340425532,8.893617021276595,4.074468085106383,0.264,0.346,0.437,0.783,,,,,,,
2026-07-07,823929,Los Angeles Dodgers,Colorado Rockies,home,680736,Justin Wrobleski,Final,8.74468085106383,4.861702127659575,8.74468085106383,3.1702127659574466,0.257,0.328,0.424,0.752,,,,,,,
2026-07-08,823202,Toronto Blue Jays,San Francisco Giants,away,656302,Dylan Cease,Final,7.804347826086956,4.0978260869565215,8.706521739130435,2.4130434782608696,0.254,0.307,0.418,0.725,,,,,,,
2026-07-08,823202,San Francisco Giants,Toronto Blue Jays,home,657277,Logan Webb,Final,7.333333333333333,4.043010752688172,8.182795698924732,2.7311827956989245,0.244,0.305,0.383,0.688,,,,,,,
2026-07-08,824815,Chicago Cubs,Baltimore Orioles,away,607067,Colin Rea,Final,9.074468085106384,4.553191489361702,7.914893617021277,3.851063829787234,0.238,0.32,0.396,0.716,,,,,,,
2026-07-08,824815,Baltimore Orioles,Chicago Cubs,home,665152,Dean Kremer,Final,8.365591397849462,5.064516129032258,8.344086021505376,4.365591397849462,0.244,0.337,0.412,0.749,,,,,,,
2026-07-08,824253,Athletics,Detroit Tigers,away,605488,Jeffrey Springs,Final,8.684782608695652,4.25,7.869565217391305,3.619565217391304,0.236,0.315,0.398,0.713,,,,,,,
2026-07-08,824253,Detroit Tigers,Athletics,home,675512,Troy Melton,Final,8.75,4.554347826086956,8.423913043478262,3.630434782608696,0.247,0.325,0.407,0.732,,,,,,,
2026-07-08,823360,Atlanta Braves,Pittsburgh Pirates,away,656550,Grant Holmes,Final,9.382978723404255,5.23404255319149,9.117021276595745,3.787234042553192,0.262,0.34,0.423,0.763,,,,,,,
2026-07-08,823360,Pittsburgh Pirates,Atlanta Braves,home,683003,Jared Jones,Final,8.054347826086957,4.934782608695652,8.467391304347826,3.010869565217391,0.249,0.314,0.414,0.728,,,,,,,
2026-07-08,823848,Seattle Mariners,Miami Marlins,away,669923,George Kirby,Final,8.096774193548388,4.580645161290323,8.451612903225806,3.419354838709677,0.254,0.33,0.412,0.742,,,,,,,
2026-07-08,823848,Miami Marlins,Seattle Mariners,home,663969,Tyler Phillips,Final,8.688172043010752,4.053763440860215,7.623655913978495,3.3225806451612905,0.23,0.311,0.379,0.69,,,,,,,
2026-07-08,822957,New York Yankees,Tampa Bay Rays,away,543037,Gerrit Cole,Final,7.175824175824176,4.5054945054945055,8.582417582417582,3.5384615384615383,0.258,0.334,0.396,0.73,,,,,,,
2026-07-08,822957,Tampa Bay Rays,New York Yankees,home,663556,Shane McClanahan,Final,9.053763440860216,4.817204301075269,7.795698924731183,3.827956989247312,0.235,0.316,0.42,0.736,,,,,,,
2026-07-08,822710,Houston Astros,Washington Nationals,away,681293,Spencer Arrighetti,Final,8.26595744680851,5.404255319148936,8.606382978723405,3.4468085106382977,0.251,0.325,0.435,0.76,,,,,,,
2026-07-08,822710,Washington Nationals,Houston Astros,home,656492,Foster Griffin,Final,8.189473684210526,4.547368421052632,8.105263157894736,3.284210526315789,0.241,0.315,0.41,0.725,,,,,,,
2026-07-08,823605,Kansas City Royals,New York Mets,away,674444,Steven Cruz,Final,8.212765957446809,4.191489361702128,7.8936170212765955,3.0851063829787235,0.235,0.304,0.383,0.687,,,,,,,
2026-07-08,823605,New York Mets,Kansas City Royals,home,681035,Christian Scott,Final,8.042553191489361,4.308510638297872,8.329787234042554,3.265957446808511,0.247,0.318,0.398,0.716,,,,,,,
2026-07-08,824496,Philadelphia Phillies,Cincinnati Reds,away,660604,Alan Rangel,Final,9.472527472527473,4.21978021978022,7.637362637362638,3.758241758241758,0.228,0.31,0.392,0.702,,,,,,,
2026-07-08,824496,Cincinnati Reds,Philadelphia Phillies,home,695505,Chase Burns,Final,8.774193548387096,4.43010752688172,8.010752688172044,2.989247311827957,0.238,0.305,0.404,0.709,,,,,,,
2026-07-08,823684,Cleveland Guardians,Minnesota Twins,away,677944,Slade Cecconi,Final,8.319148936170214,4.882978723404255,8.361702127659575,3.3297872340425534,0.247,0.322,0.414,0.736,,,,,,,
2026-07-08,823684,Minnesota Twins,Cleveland Guardians,home,687570,Connor Prielipp,Final,8.340425531914894,3.9680851063829774,7.5,3.702127659574468,0.228,0.31,0.369,0.679,,,,,,,
2026-07-08,824578,Boston Red Sox,Chicago White Sox,away,687562,Jake Bennett,Final,8.956521739130435,4.673913043478261,7.989130434782608,3.391304347826087,0.239,0.318,0.409,0.727,,,,,,,
2026-07-08,824578,Chicago White Sox,Boston Red Sox,home,663436,Davis Martin,Final,8.241758241758241,4.087912087912088,8.164835164835164,2.989010989010989,0.244,0.314,0.387,0.701,,,,,,,
2026-07-08,823032,Milwaukee Brewers,St. Louis Cardinals,away,690986,Kyle Harrison,Final,7.714285714285714,4.571428571428571,8.219780219780219,3.208791208791209,0.245,0.321,0.394,0.715,,,,,,,
2026-07-08,823032,St. Louis Cardinals,Milwaukee Brewers,home,700241,Michael McGreevy,Final,8.16304347826087,5.086956521739131,8.66304347826087,4.119565217391305,0.255,0.337,0.397,0.734,,,,,,,
2026-07-08,822880,Los Angeles Angels,Texas Rangers,away,700712,Walbert Ureña,Final,8.347826086956522,4.086956521739131,8.108695652173912,3.2934782608695654,0.243,0.319,0.392,0.711,,,,,,,
2026-07-08,822880,Texas Rangers,Los Angeles Angels,home,669022,MacKenzie Gore,Final,9.451612903225806,4.462365591397849,8.053763440860216,3.204301075268817,0.239,0.315,0.393,0.708,,,,,,,
2026-07-08,823928,Colorado Rockies,Los Angeles Dodgers,away,687312,Gabriel Hughes,Final,7.829787234042553,5.297872340425532,8.893617021276595,4.074468085106383,0.264,0.346,0.437,0.783,,,,,,,
2026-07-08,823928,Los Angeles Dodgers,Colorado Rockies,home,808963,Roki Sasaki,Final,8.74468085106383,4.861702127659575,8.74468085106383,3.1702127659574466,0.257,0.328,0.424,0.752,,,,,,,
2026-07-08,823279,Arizona Diamondbacks,San Diego Padres,away,703615,Jose Cabrera,Final,8.402173913043478,3.934782608695652,7.4021739130434785,3.282608695652174,0.226,0.301,0.373,0.674,,,,,,,
2026-07-08,823279,San Diego Padres,Arizona Diamondbacks,home,650633,Michael King,Final,7.206521739130435,4.239130434782608,7.869565217391305,3.130434782608696,0.237,0.307,0.383,0.69,,,,,,,
2026-07-09,823359,Atlanta Braves,Pittsburgh Pirates,away,693821,Bryce Elder,Final,9.382978723404255,5.23404255319149,9.117021276595745,3.787234042553192,0.262,0.34,0.423,0.763,,,,,,,
2026-07-09,823359,Pittsburgh Pirates,Atlanta Braves,home,656605,Mitch Keller,Final,8.054347826086957,4.934782608695652,8.467391304347826,3.010869565217391,0.249,0.314,0.414,0.728,,,,,,,
2026-07-09,823606,Kansas City Royals,New York Mets,away,608379,Michael Wacha,Final,8.212765957446809,4.191489361702128,7.8936170212765955,3.0851063829787235,0.235,0.304,0.383,0.687,,,,,,,
2026-07-09,823606,New York Mets,Kansas City Royals,home,640455,Sean Manaea,Final,8.042553191489361,4.308510638297872,8.329787234042554,3.265957446808511,0.247,0.318,0.398,0.716,,,,,,,
2026-07-09,822954,New York Yankees,Tampa Bay Rays,away,621112,Paul Blackburn,Final,7.175824175824176,4.5054945054945055,8.582417582417582,3.5384615384615383,0.258,0.334,0.396,0.73,,,,,,,
2026-07-09,822954,Tampa Bay Rays,New York Yankees,home,656876,Drew Rasmussen,Final,9.053763440860216,4.817204301075269,7.795698924731183,3.827956989247312,0.235,0.316,0.42,0.736,,,,,,,
2026-07-09,824816,Chicago Cubs,Baltimore Orioles,away,656849,David Peterson,Final,9.074468085106384,4.553191489361702,7.914893617021277,3.851063829787234,0.238,0.32,0.396,0.716,,,,,,,
2026-07-09,824816,Baltimore Orioles,Chicago Cubs,home,669432,Trevor Rogers,Final,8.365591397849462,5.064516129032258,8.344086021505376,4.365591397849462,0.244,0.337,0.412,0.749,,,,,,,
2026-07-09,823683,Cleveland Guardians,Minnesota Twins,away,668909,Gavin Williams,Final,8.319148936170214,4.882978723404255,8.361702127659575,3.3297872340425534,0.247,0.322,0.414,0.736,,,,,,,
2026-07-09,823683,Minnesota Twins,Cleveland Guardians,home,641927,Bailey Ober,Final,8.340425531914894,3.9680851063829774,7.5,3.702127659574468,0.228,0.31,0.369,0.679,,,,,,,
2026-07-09,824577,Boston Red Sox,Chicago White Sox,away,663776,Patrick Sandoval,Final,8.956521739130435,4.673913043478261,7.989130434782608,3.391304347826087,0.239,0.318,0.409,0.727,,,,,,,
2026-07-09,824577,Chicago White Sox,Boston Red Sox,home,641743,Anthony Kay,Final,8.241758241758241,4.087912087912088,8.164835164835164,2.989010989010989,0.244,0.314,0.387,0.701,,,,,,,
2026-07-09,824251,Athletics,Detroit Tigers,away,660761,José Suarez,Pre-Game,8.684782608695652,4.25,7.869565217391305,3.619565217391304,0.236,0.315,0.398,0.713,,,,,,,
2026-07-09,824251,Detroit Tigers,Athletics,home,664285,Framber Valdez,Pre-Game,8.75,4.554347826086956,8.423913043478262,3.630434782608696,0.247,0.325,0.407,0.732,,,,,,,
2026-07-09,823846,Seattle Mariners,Miami Marlins,away,682243,Bryce Miller,Pre-Game,8.096774193548388,4.580645161290323,8.451612903225806,3.419354838709677,0.254,0.33,0.412,0.742,,,,,,,
2026-07-09,823846,Miami Marlins,Seattle Mariners,home,676083,Janson Junk,Pre-Game,8.688172043010752,4.053763440860215,7.623655913978495,3.3225806451612905,0.23,0.311,0.379,0.69,,,,,,,
2026-07-09,824494,Philadelphia Phillies,Cincinnati Reds,away,666200,Jesús Luzardo,Pre-Game,9.472527472527473,4.21978021978022,7.637362637362638,3.758241758241758,0.228,0.31,0.392,0.702,,,,,,,
2026-07-09,824494,Cincinnati Reds,Philadelphia Phillies,home,663903,Brady Singer,Pre-Game,8.774193548387096,4.43010752688172,8.010752688172044,2.989247311827957,0.238,0.305,0.404,0.709,,,,,,,
2026-07-09,823034,Milwaukee Brewers,St. Louis Cardinals,away,701656,Logan Henderson,Pre-Game,7.714285714285714,4.571428571428571,8.219780219780219,3.208791208791209,0.245,0.321,0.394,0.715,,,,,,,
2026-07-09,823034,St. Louis Cardinals,Milwaukee Brewers,home,669467,Andre Pallante,Pre-Game,8.16304347826087,5.086956521739131,8.66304347826087,4.119565217391305,0.255,0.337,0.397,0.734,,,,,,,
2026-07-09,822877,Los Angeles Angels,Texas Rangers,away,672282,Reid Detmers,Pre-Game,8.347826086956522,4.086956521739131,8.108695652173912,3.2934782608695654,0.243,0.319,0.392,0.711,,,,,,,
2026-07-09,822877,Texas Rangers,Los Angeles Angels,home,543135,Nathan Eovaldi,Pre-Game,9.451612903225806,4.462365591397849,8.053763440860216,3.204301075268817,0.239,0.315,0.393,0.708,,,,,,,
2026-07-09,823277,Arizona Diamondbacks,San Diego Padres,away,518876,Merrill Kelly,Scheduled,8.402173913043478,3.934782608695652,7.4021739130434785,3.282608695652174,0.226,0.301,0.373,0.674,,,,,,,
2026-07-09,823277,San Diego Padres,Arizona Diamondbacks,home,656288,Griffin Canning,Scheduled,7.206521739130435,4.239130434782608,7.869565217391305,3.130434782608696,0.237,0.307,0.383,0.69,,,,,,,
2026-07-09,823201,Colorado Rockies,San Francisco Giants,away,663372,Ryan Feltner,Pre-Game,7.804347826086956,4.0978260869565215,8.706521739130435,2.4130434782608696,0.254,0.307,0.418,0.725,,,,,,,
2026-07-09,823201,San Francisco Giants,Colorado Rockies,home,687931,Carson Whisenhunt,Pre-Game,8.74468085106383,4.861702127659575,8.74468085106383,3.1702127659574466,0.257,0.328,0.424,0.752,,,,,,,
