date,game_id,team,opponent,side,player_id,player_name,batting_order,position,status,lineup_status,lineup_source,home_team,away_team,venue,game_datetime
2026-07-19,824739,Boston Red Sox,Tampa Bay Rays,home,680776,Jarren Duran,8,LF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Boston Red Sox,Tampa Bay Rays,Fenway Park,2026-07-19T17:35:00Z
2026-07-19,824739,Boston Red Sox,Tampa Bay Rays,home,657136,Connor Wong,9,C,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Boston Red Sox,Tampa Bay Rays,Fenway Park,2026-07-19T17:35:00Z
2026-07-19,824897,Texas Rangers,Atlanta Braves,away,592626,Joc Pederson,1,DH,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Atlanta Braves,Texas Rangers,Truist Park,2026-07-19T17:35:00Z
2026-07-19,824897,Texas Rangers,Atlanta Braves,away,694671,Wyatt Langford,2,LF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Atlanta Braves,Texas Rangers,Truist Park,2026-07-19T17:35:00Z
2026-07-19,824897,Texas Rangers,Atlanta Braves,away,673962,Josh Jung,3,3B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Atlanta Braves,Texas Rangers,Truist Park,2026-07-19T17:35:00Z
2026-07-19,824897,Texas Rangers,Atlanta Braves,away,607043,Brandon Nimmo,4,RF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Atlanta Braves,Texas Rangers,Truist Park,2026-07-19T17:35:00Z
2026-07-19,824897,Texas Rangers,Atlanta Braves,away,669394,Jake Burger,5,1B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Atlanta Braves,Texas Rangers,Truist Park,2026-07-19T17:35:00Z
2026-07-19,824897,Texas Rangers,Atlanta Braves,away,677649,Ezequiel Duran,6,SS,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Atlanta Braves,Texas Rangers,Truist Park,2026-07-19T17:35:00Z
2026-07-19,824897,Texas Rangers,Atlanta Braves,away,694497,Evan Carter,7,CF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Atlanta Braves,Texas Rangers,Truist Park,2026-07-19T17:35:00Z
2026-07-19,824897,Texas Rangers,Atlanta Braves,away,670032,Nicky Lopez,8,2B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Atlanta Braves,Texas Rangers,Truist Park,2026-07-19T17:35:00Z
2026-07-19,824897,Texas Rangers,Atlanta Braves,away,543309,Kyle Higashioka,9,C,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Atlanta Braves,Texas Rangers,Truist Park,2026-07-19T17:35:00Z
2026-07-19,824897,Atlanta Braves,Texas Rangers,home,686948,Drake Baldwin,1,C,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Atlanta Braves,Texas Rangers,Truist Park,2026-07-19T17:35:00Z
2026-07-19,824897,Atlanta Braves,Texas Rangers,home,645277,Ozzie Albies,2,2B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Atlanta Braves,Texas Rangers,Truist Park,2026-07-19T17:35:00Z
2026-07-19,824897,Atlanta Braves,Texas Rangers,home,621566,Matt Olson,3,1B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Atlanta Braves,Texas Rangers,Truist Park,2026-07-19T17:35:00Z
2026-07-19,824897,Atlanta Braves,Texas Rangers,home,671739,Michael Harris II,4,CF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Atlanta Braves,Texas Rangers,Truist Park,2026-07-19T17:35:00Z
2026-07-19,824897,Atlanta Braves,Texas Rangers,home,643289,Mauricio Dubón,5,LF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Atlanta Braves,Texas Rangers,Truist Park,2026-07-19T17:35:00Z
2026-07-19,824897,Atlanta Braves,Texas Rangers,home,642086,Dominic Smith,6,DH,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Atlanta Braves,Texas Rangers,Truist Park,2026-07-19T17:35:00Z
2026-07-19,824897,Atlanta Braves,Texas Rangers,home,663586,Austin Riley,7,3B,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Atlanta Braves,Texas Rangers,Truist Park,2026-07-19T17:35:00Z
2026-07-19,824897,Atlanta Braves,Texas Rangers,home,805347,Jim Jarvis,8,SS,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Atlanta Braves,Texas Rangers,Truist Park,2026-07-19T17:35:00Z
2026-07-19,824897,Atlanta Braves,Texas Rangers,home,676551,Brewer Hicklen,9,RF,Pre-Game,CONFIRMED,CURRENT_BOX_SCORE,Atlanta Braves,Texas Rangers,Truist Park,2026-07-19T17:35:00Z
2026-07-19,824978,Washington Nationals,Athletics,away,695578,James Wood,1,RF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Athletics,Washington Nationals,Sutter Health Park,2026-07-19T20:05:00Z
2026-07-19,824978,Washington Nationals,Athletics,away,671277,Luis García Jr.,2,1B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Athletics,Washington Nationals,Sutter Health Park,2026-07-19T20:05:00Z
2026-07-19,824978,Washington Nationals,Athletics,away,678554,Curtis Mead,3,3B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Athletics,Washington Nationals,Sutter Health Park,2026-07-19T20:05:00Z
2026-07-19,824978,Washington Nationals,Athletics,away,682928,CJ Abrams,4,DH,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Athletics,Washington Nationals,Sutter Health Park,2026-07-19T20:05:00Z
2026-07-19,824978,Washington Nationals,Athletics,away,677588,José Tena,5,PH,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Athletics,Washington Nationals,Sutter Health Park,2026-07-19T20:05:00Z
2026-07-19,824978,Washington Nationals,Athletics,away,695734,Daylen Lile,6,LF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Athletics,Washington Nationals,Sutter Health Park,2026-07-19T20:05:00Z
2026-07-19,824978,Washington Nationals,Athletics,away,686611,Dylan Crews,7,PH,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Athletics,Washington Nationals,Sutter Health Park,2026-07-19T20:05:00Z
2026-07-19,824978,Washington Nationals,Athletics,away,660688,Keibert Ruiz,8,C,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Athletics,Washington Nationals,Sutter Health Park,2026-07-19T20:05:00Z
2026-07-19,824978,Washington Nationals,Athletics,away,678391,Jorbit Vivas,9,2B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Athletics,Washington Nationals,Sutter Health Park,2026-07-19T20:05:00Z
2026-07-19,824978,Athletics,Washington Nationals,home,805779,Jacob Wilson,1,SS,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Athletics,Washington Nationals,Sutter Health Park,2026-07-19T20:05:00Z
2026-07-19,824978,Athletics,Washington Nationals,home,691016,Tyler Soderstrom,2,DH,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Athletics,Washington Nationals,Sutter Health Park,2026-07-19T20:05:00Z
2026-07-19,824978,Athletics,Washington Nationals,home,669127,Shea Langeliers,3,C,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Athletics,Washington Nationals,Sutter Health Park,2026-07-19T20:05:00Z
2026-07-19,824978,Athletics,Washington Nationals,home,666126,Carlos Cortes,4,LF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Athletics,Washington Nationals,Sutter Health Park,2026-07-19T20:05:00Z
2026-07-19,824978,Athletics,Washington Nationals,home,811965,Joshua Kuroda-Grauer,5,2B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Athletics,Washington Nationals,Sutter Health Park,2026-07-19T20:05:00Z
2026-07-19,824978,Athletics,Washington Nationals,home,641680,Jonah Heim,6,1B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Athletics,Washington Nationals,Sutter Health Park,2026-07-19T20:05:00Z
2026-07-19,824978,Athletics,Washington Nationals,home,675961,Alika Williams,7,SS,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Athletics,Washington Nationals,Sutter Health Park,2026-07-19T20:05:00Z
2026-07-19,824978,Athletics,Washington Nationals,home,671732,Lawrence Butler,8,RF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Athletics,Washington Nationals,Sutter Health Park,2026-07-19T20:05:00Z
2026-07-19,824978,Athletics,Washington Nationals,home,703607,Henry Bolte,9,CF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Athletics,Washington Nationals,Sutter Health Park,2026-07-19T20:05:00Z
2026-07-19,825057,St. Louis Cardinals,Arizona Diamondbacks,away,802139,JJ Wetherholt,1,2B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Arizona Diamondbacks,St. Louis Cardinals,Chase Field,2026-07-19T20:10:00Z
2026-07-19,825057,St. Louis Cardinals,Arizona Diamondbacks,away,671056,Iván Herrera,2,DH,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Arizona Diamondbacks,St. Louis Cardinals,Chase Field,2026-07-19T20:10:00Z
2026-07-19,825057,St. Louis Cardinals,Arizona Diamondbacks,away,676475,Alec Burleson,3,1B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Arizona Diamondbacks,St. Louis Cardinals,Chase Field,2026-07-19T20:10:00Z
2026-07-19,825057,St. Louis Cardinals,Arizona Diamondbacks,away,691023,Jordan Walker,4,RF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Arizona Diamondbacks,St. Louis Cardinals,Chase Field,2026-07-19T20:10:00Z
2026-07-19,825057,St. Louis Cardinals,Arizona Diamondbacks,away,663457,Lars Nootbaar,5,LF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Arizona Diamondbacks,St. Louis Cardinals,Chase Field,2026-07-19T20:10:00Z
2026-07-19,825057,St. Louis Cardinals,Arizona Diamondbacks,away,691026,Masyn Winn,6,SS,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Arizona Diamondbacks,St. Louis Cardinals,Chase Field,2026-07-19T20:10:00Z
2026-07-19,825057,St. Louis Cardinals,Arizona Diamondbacks,away,701675,Nathan Church,7,CF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Arizona Diamondbacks,St. Louis Cardinals,Chase Field,2026-07-19T20:10:00Z
2026-07-19,825057,St. Louis Cardinals,Arizona Diamondbacks,away,665877,José Fermín,8,2B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Arizona Diamondbacks,St. Louis Cardinals,Chase Field,2026-07-19T20:10:00Z
2026-07-19,825057,St. Louis Cardinals,Arizona Diamondbacks,away,699625,Jimmy Crooks,9,C,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Arizona Diamondbacks,St. Louis Cardinals,Chase Field,2026-07-19T20:10:00Z
2026-07-19,825057,Arizona Diamondbacks,St. Louis Cardinals,home,606466,Ketel Marte,1,2B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Arizona Diamondbacks,St. Louis Cardinals,Chase Field,2026-07-19T20:10:00Z
2026-07-19,825057,Arizona Diamondbacks,St. Louis Cardinals,home,672695,Geraldo Perdomo,2,SS,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Arizona Diamondbacks,St. Louis Cardinals,Chase Field,2026-07-19T20:10:00Z
2026-07-19,825057,Arizona Diamondbacks,St. Louis Cardinals,home,682998,Corbin Carroll,3,RF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Arizona Diamondbacks,St. Louis Cardinals,Chase Field,2026-07-19T20:10:00Z
2026-07-19,825057,Arizona Diamondbacks,St. Louis Cardinals,home,672515,Gabriel Moreno,4,C,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Arizona Diamondbacks,St. Louis Cardinals,Chase Field,2026-07-19T20:10:00Z
2026-07-19,825057,Arizona Diamondbacks,St. Louis Cardinals,home,596146,Max Kepler,5,LF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Arizona Diamondbacks,St. Louis Cardinals,Chase Field,2026-07-19T20:10:00Z
2026-07-19,825057,Arizona Diamondbacks,St. Louis Cardinals,home,571448,Nolan Arenado,6,3B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Arizona Diamondbacks,St. Louis Cardinals,Chase Field,2026-07-19T20:10:00Z
2026-07-19,825057,Arizona Diamondbacks,St. Louis Cardinals,home,545121,Ildemaro Vargas,7,SS,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Arizona Diamondbacks,St. Louis Cardinals,Chase Field,2026-07-19T20:10:00Z
2026-07-19,825057,Arizona Diamondbacks,St. Louis Cardinals,home,678489,Jorge Barrosa,8,CF,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Arizona Diamondbacks,St. Louis Cardinals,Chase Field,2026-07-19T20:10:00Z
2026-07-19,825057,Arizona Diamondbacks,St. Louis Cardinals,home,694374,Tim Tawa,9,1B,Scheduled,PROJECTED,RECENT_CONFIRMED_LINEUPS,Arizona Diamondbacks,St. Louis Cardinals,Chase Field,2026-07-19T20:10:00Z
