feature,importance,importance_rank
trend_last5_vs_last20_at_bats,0.0023687465582042933,212
last10_rbi_coefficient_variation,0.002363362815231085,213
previous_game_rbi,0.0023615253157913685,214
opponent_pitcher_season_avg_hits_per_9,0.0023520186077803373,215
last20_fantasy_score_max,0.00235189963132143,216
season_rbi_per_pa,0.0023514244239777327,217
opponent_pitcher_season_std_strikeouts,0.002349274465814233,218
opponent_pitcher_season_std_home_runs_per_9,0.0023442613892257214,219
last3_hits_per_ab,0.0023409640416502953,220
last10_at_bats_avg,0.002335087861865759,221
opponent_split_avg_hits,0.00232425844296813,222
last20_hits_runs_rbis_per_pa,0.0023139792028814554,223
opponent_pitcher_last3_avg_whip,0.0023103414569050074,224
opponent_pitcher_last10_avg_walks,0.0023085966240614653,225
trend_last5_vs_last20_hits,0.002302702749148011,226
last20_walks_std,0.002300176303833723,227
last20_runs_max,0.002278852043673396,228
last5_home_runs_std,0.0022758995182812214,229
last10_runs_per_pa,0.0022640088573098183,230
opponent_pitcher_last10_avg_hits,0.0022605264093726873,231
last20_hit_by_pitch_avg,0.002255868399515748,232
last20_strikeouts_per_ab,0.0022505014203488827,233
opponent_pitcher_last5_avg_hits,0.002249228535220027,234
trend_last5_vs_last20_singles,0.002246355637907982,235
season_std_hit_by_pitch,0.0022406955249607563,236
last5_runs_per_pa,0.0022372305393218994,237
trend_last5_vs_last20_strikeouts,0.0022368563804775476,238
last5_rbi_coefficient_variation,0.0022336565889418125,239
last10_hits_std,0.002233283594250679,240
last10_hits_per_ab,0.0022291322238743305,241
last20_at_bats_std,0.0022286458406597376,242
opponent_pitcher_last3_avg_era,0.0022257391829043627,243
last5_walks_per_pa,0.0022134233731776476,244
last5_hit_by_pitch_per_pa,0.0022113346494734287,245
opponent_pitcher_season_std_fip_component,0.002197910100221634,246
last3_strikeouts_per_ab,0.002193944528698921,247
season_strikeouts_per_pa,0.0021915966644883156,248
last20_runs_coefficient_variation,0.0021885070018470287,249
season_std_plate_appearances,0.0021874653175473213,250
trend_last10_vs_season_hits_runs_rbis,0.0021860883571207523,251
last5_triples_per_pa,0.002179600764065981,252
last3_strikeouts_per_pa,0.0021794780623167753,253
last10_total_bases_per_ab,0.002178764436393976,254
opponent_split_avg_rbi,0.002173865679651499,255
trend_last10_vs_season_rbi,0.0021731664892286062,256
opponent_pitcher_season_avg_home_runs,0.002172917127609253,257
season_avg_doubles,0.0021718996576964855,258
opponent_pitcher_last5_avg_home_runs,0.002166229300200939,259
trend_last5_vs_last20_home_runs,0.0021654253359884024,260
last3_hits_std,0.0021645447704941034,261
opponent_pitcher_id,0.0021625293884426355,262
last5_hits_runs_rbis_coefficient_variation,0.0021529034711420536,263
trend_last3_vs_last10_total_bases,0.0021474724635481834,264
last20_strikeouts_std,0.0021458305418491364,265
last20_doubles_median,0.002145020291209221,266
last20_singles_per_ab,0.002140575787052512,267
last20_total_bases_max,0.0021363866981118917,268
last3_total_bases_std,0.0021334909833967686,269
last20_triples_per_pa,0.002121578436344862,270
trend_last3_vs_last10_singles,0.0021194268483668566,271
season_std_at_bats,0.0021143981721252203,272
last10_strikeouts_per_pa,0.0021000513806939125,273
last10_strikeouts_per_ab,0.002093171002343297,274
season_walks_per_pa,0.0020838964264839888,275
last5_stolen_bases_per_pa,0.0020838393829762936,276
last10_total_bases_avg,0.0020777785684913397,277
last10_rbi_avg,0.002073094015941024,278
last20_strikeouts_median,0.0020620839204639196,279
season_avg_singles,0.002048304071649909,280
trend_last3_vs_last10_plate_appearances,0.0020398686174303293,281
season_doubles_per_pa,0.002039484214037657,282
opponent_pitcher_last3_avg_earned_runs,0.002031999407336116,283
last10_triples_per_ab,0.00200935872271657,284
last10_hits_per_pa,0.002008112845942378,285
last3_fantasy_score_std,0.002006485592573881,286
last5_fantasy_score_std,0.0019962673541158438,287
last5_home_runs_per_ab,0.001985423732548952,288
season_std_doubles,0.001983413938432932,289
last20_doubles_avg,0.001980806468054652,290
last20_hits_coefficient_variation,0.001980725908651948,291
opponent_pitcher_season_avg_home_runs_per_9,0.0019785768818110228,292
last3_singles_per_pa,0.0019773743115365505,293
opponent_pitcher_last5_avg_earned_runs,0.0019679695833474398,294
last10_at_bats_std,0.001964088762179017,295
last5_plate_appearances_max,0.001959049142897129,296
last5_hits_runs_rbis_std,0.0019573119934648275,297
opponent_pitcher_last5_avg_strikeouts,0.0019457063172012568,298
last10_hits_runs_rbis_coefficient_variation,0.0019454448483884335,299
trend_last5_vs_last20_doubles,0.001934110652655363,300
last20_doubles_per_pa,0.0019246486481279135,301
last10_rbi_std,0.001915230299346149,302
last20_stolen_bases_std,0.001912201987579465,303
last5_doubles_std,0.0019114309689030051,304
last3_at_bats_std,0.0019106005784124136,305
last3_rbi_std,0.0019051689887419343,306
last5_rbi_per_pa,0.001903761993162334,307
trend_last3_vs_last10_doubles,0.0019027856178581715,308
last10_doubles_std,0.0018960856832563877,309
last10_hits_runs_rbis_per_pa,0.0018924456089735031,310
trend_last5_vs_last20_runs,0.001878759590908885,311
season_std_runs,0.0018713775789365172,312
last5_stolen_bases_median,0.0018688522977754474,313
last10_hits_median,0.0018643804360181093,314
last5_fantasy_score_min,0.001854542177170515,315
trend_last3_vs_last10_walks,0.001845596358180046,316
