feature,importance,importance_rank
last20_hits_runs_rbis_min,0.00013688146373008124,519
last20_hits_min,0.00012938285021500304,520
last20_doubles_median,0.00011088144853003745,521
last10_walks_min,9.420666740248358e-05,522
last5_runs_min,8.69214473186976e-05,523
last20_total_bases_min,7.362497734298506e-05,524
last20_home_runs_median,6.546978913599673e-05,525
last20_walks_min,6.277591834254541e-05,526
last5_rbi_min,4.724832595226064e-05,527
last20_runs_min,3.3127293792761274e-05,528
last10_runs_min,1.9407962402850317e-05,529
last3_hit_by_pitch_min,1.430384479513725e-05,530
last20_stolen_bases_median,8.558613160410844e-06,531
last3_triples_median,0.0,532
last3_stolen_bases_min,0.0,533
last5_hit_by_pitch_min,0.0,534
last5_home_runs_min,0.0,535
last10_hit_by_pitch_median,0.0,536
last5_doubles_min,0.0,537
last5_stolen_bases_min,0.0,538
last5_triples_median,0.0,539
last20_triples_median,0.0,540
last20_rbi_min,0.0,541
last20_singles_min,0.0,542
last20_hit_by_pitch_median,0.0,543
last20_home_runs_min,0.0,544
last10_triples_median,0.0,545
last10_home_runs_min,0.0,546
last10_rbi_min,0.0,547
