feature,importance,importance_rank
opponent_pitcher_last3_avg_fip_component,0.0007657250971533358,356
last3_doubles_per_pa,0.0,357
last3_doubles_min,0.0,358
last3_doubles_median,0.0,359
opponent_pitcher_season_std_k_minus_bb_rate,0.0,360
last3_doubles_std,0.0,361
opponent_pitcher_season_std_hits,0.0,362
last3_fantasy_score_avg,0.0,363
last3_at_bats_avg,0.0,364
last20_walks_std,0.0,365
last20_walks_min,0.0,366
last20_triples_std,0.0,367
last20_triples_per_pa,0.0,368
last20_triples_median,0.0,369
last20_triples_max,0.0,370
previous_game_at_bats,0.0,371
last3_hit_by_pitch_median,0.0,372
opponent_pitcher_season_std_walks_per_9,0.0,373
opponent_pitcher_season_std_walk_rate_bf,0.0,374
opponent_pitcher_season_std_strikeouts_per_9,0.0,375
opponent_pitcher_season_std_strikeout_rate_bf,0.0,376
last3_hit_by_pitch_min,0.0,377
opponent_pitcher_season_avg_whip,0.0,378
last3_hit_by_pitch_max,0.0,379
last3_hit_by_pitch_avg,0.0,380
last3_fantasy_score_per_pa,0.0,381
opponent_pitcher_season_std_whip,0.0,382
last3_home_runs_max,0.0,383
last3_home_runs_avg,0.0,384
last3_hits_runs_rbis_median,0.0,385
last3_hits_runs_rbis_avg,0.0,386
last3_hits_per_pa,0.0,387
last3_hits_median,0.0,388
last3_hits_max,0.0,389
last3_hits_coefficient_variation,0.0,390
opponent_pitcher_season_avg_k_minus_bb_rate,0.0,391
last3_hit_by_pitch_std,0.0,392
opponent_pitcher_last5_avg_hits_per_9,0.0,393
opponent_pitcher_last5_avg_era,0.0,394
opponent_pitcher_last5_avg_earned_runs,0.0,395
last10_stolen_bases_avg,0.0,396
last10_singles_min,0.0,397
last10_runs_min,0.0,398
last10_runs_max,0.0,399
last3_hits_avg,0.0,400
opponent_pitcher_season_avg_walks_per_9,0.0,401
opponent_pitcher_season_avg_walk_rate_bf,0.0,402
opponent_pitcher_season_avg_strikeouts_per_9,0.0,403
opponent_pitcher_season_avg_strikeout_rate_bf,0.0,404
last3_at_bats_max,0.0,405
opponent_pitcher_season_avg_hits_per_9,0.0,406
opponent_pitcher_season_avg_fip_component,0.0,407
opponent_pitcher_season_avg_batters_faced,0.0,408
opponent_pitcher_last5_avg_home_runs_per_9,0.0,409
opponent_pitcher_last5_avg_whip,0.0,410
opponent_pitcher_last5_avg_walks_per_9,0.0,411
opponent_pitcher_last5_avg_walks,0.0,412
opponent_pitcher_last5_avg_walk_rate_bf,0.0,413
opponent_pitcher_last5_avg_strikeouts_per_9,0.0,414
opponent_pitcher_last5_avg_strikeout_rate_bf,0.0,415
opponent_pitcher_last5_avg_outs_recorded,0.0,416
opponent_pitcher_last5_avg_k_minus_bb_rate,0.0,417
opponent_pitcher_match_available,0.0,418
last10_fantasy_score_per_pa,0.0,419
last10_fantasy_score_min,0.0,420
last10_doubles_std,0.0,421
last20_hits_min,0.0,422
last20_hits_median,0.0,423
last20_hit_by_pitch_std,0.0,424
last20_home_runs_median,0.0,425
previous_game_hit_by_pitch,0.0,426
last20_home_runs_avg,0.0,427
last20_hits_runs_rbis_min,0.0,428
last10_hits_max,0.0,429
season_hit_by_pitch_per_pa,0.0,430
season_fantasy_score_per_pa,0.0,431
last20_rbi_min,0.0,432
last20_rbi_avg,0.0,433
last20_fantasy_score_per_pa,0.0,434
last20_home_runs_max,0.0,435
last3_walks_median,0.0,436
last3_walks_max,0.0,437
last3_walks_avg,0.0,438
last3_triples_std,0.0,439
last3_triples_median,0.0,440
last3_triples_max,0.0,441
last3_triples_avg,0.0,442
days_rest,0.0,443
last10_hit_by_pitch_avg,0.0,444
trend_last3_vs_last10_triples,0.0,445
last10_doubles_median,0.0,446
last10_doubles_max,0.0,447
last10_at_bats_min,0.0,448
expected_hits_from_opportunity,0.0,449
trend_last5_vs_last20_triples,0.0,450
last10_hit_by_pitch_median,0.0,451
last10_hit_by_pitch_max,0.0,452
trend_last3_vs_last10_hit_by_pitch,0.0,453
previous_game_triples,0.0,454
previous_game_total_bases,0.0,455
previous_game_strikeouts,0.0,456
previous_game_stolen_bases,0.0,457
previous_game_runs,0.0,458
previous_game_home_runs,0.0,459
previous_game_hits_runs_rbis,0.0,460
last20_fantasy_score_avg,0.0,461
last10_runs_coefficient_variation,0.0,462
last20_triples_avg,0.0,463
last20_total_bases_min,0.0,464
last20_total_bases_median,0.0,465
last20_strikeouts_min,0.0,466
last20_stolen_bases_median,0.0,467
last3_doubles_max,0.0,468
last3_doubles_avg,0.0,469
previous_game_hits,0.0,470
last20_doubles_per_ab,0.0,471
last20_doubles_max,0.0,472
last20_stolen_bases_max,0.0,473
last20_stolen_bases_avg,0.0,474
last20_singles_min,0.0,475
last20_singles_median,0.0,476
last20_singles_max,0.0,477
last20_runs_min,0.0,478
season_avg_hits,0.0,479
last20_runs_max,0.0,480
last20_runs_coefficient_variation,0.0,481
last10_rbi_min,0.0,482
last10_rbi_median,0.0,483
last10_rbi_avg,0.0,484
last10_plate_appearances_max,0.0,485
last10_home_runs_per_pa,0.0,486
last10_home_runs_min,0.0,487
last20_runs_median,0.0,488
last5_hits_min,0.0,489
last5_hits_median,0.0,490
last5_hits_max,0.0,491
last5_hits_avg,0.0,492
last3_total_bases_per_pa,0.0,493
last3_total_bases_min,0.0,494
last3_total_bases_median,0.0,495
last3_total_bases_max,0.0,496
opponent_pitcher_last3_avg_strikeout_rate_bf,0.0,497
last3_stolen_bases_std,0.0,498
last3_stolen_bases_per_pa,0.0,499
last3_stolen_bases_min,0.0,500
last5_hit_by_pitch_std,0.0,501
last5_hit_by_pitch_min,0.0,502
last5_hit_by_pitch_median,0.0,503
last5_hit_by_pitch_max,0.0,504
last5_hit_by_pitch_avg,0.0,505
last3_strikeouts_min,0.0,506
last5_runs_avg,0.0,507
last5_rbi_min,0.0,508
last5_rbi_median,0.0,509
last5_rbi_max,0.0,510
last5_rbi_avg,0.0,511
last10_total_bases_min,0.0,512
last10_total_bases_median,0.0,513
last10_total_bases_max,0.0,514
last5_hits_runs_rbis_max,0.0,515
last10_strikeouts_median,0.0,516
last10_stolen_bases_std,0.0,517
last10_stolen_bases_median,0.0,518
last5_home_runs_std,0.0,519
last5_home_runs_min,0.0,520
last5_home_runs_median,0.0,521
last5_home_runs_max,0.0,522
last5_hits_runs_rbis_std,0.0,523
last5_hits_runs_rbis_min,0.0,524
last10_strikeouts_min,0.0,525
last20_hit_by_pitch_max,0.0,526
last20_hit_by_pitch_avg,0.0,527
last10_home_runs_max,0.0,528
last10_home_runs_avg,0.0,529
last10_hits_runs_rbis_min,0.0,530
last10_hits_runs_rbis_median,0.0,531
last10_hits_runs_rbis_max,0.0,532
last10_hits_min,0.0,533
last5_fantasy_score_min,0.0,534
last20_at_bats_min,0.0,535
last20_plate_appearances_min,0.0,536
last20_plate_appearances_median,0.0,537
last20_plate_appearances_max,0.0,538
is_back_to_back,0.0,539
last3_walks_min,0.0,540
last20_home_runs_min,0.0,541
last10_at_bats_max,0.0,542
last10_hits_median,0.0,543
last5_fantasy_score_max,0.0,544
last5_doubles_std,0.0,545
last5_doubles_min,0.0,546
last5_doubles_median,0.0,547
last5_doubles_max,0.0,548
last5_at_bats_min,0.0,549
last5_at_bats_median,0.0,550
last20_at_bats_max,0.0,551
last20_hit_by_pitch_median,0.0,552
last10_walks_max,0.0,553
last10_triples_std,0.0,554
last10_triples_per_pa,0.0,555
last10_triples_per_ab,0.0,556
last10_triples_median,0.0,557
last10_triples_max,0.0,558
last10_triples_avg,0.0,559
last3_walks_std,0.0,560
last3_walks_per_pa,0.0,561
last10_walks_min,0.0,562
last3_home_runs_median,0.0,563
opponent_pitcher_last10_avg_whip,0.0,564
opponent_pitcher_last10_avg_walk_rate_bf,0.0,565
opponent_pitcher_last10_avg_strikeouts_per_9,0.0,566
opponent_pitcher_last10_avg_strikeouts,0.0,567
opponent_pitcher_last10_avg_strikeout_rate_bf,0.0,568
opponent_pitcher_last10_avg_outs_recorded,0.0,569
opponent_pitcher_last10_avg_k_minus_bb_rate,0.0,570
last5_runs_max,0.0,571
opponent_pitcher_last10_avg_hits,0.0,572
opponent_pitcher_last10_avg_fip_component,0.0,573
opponent_pitcher_last10_avg_era,0.0,574
opponent_pitcher_last10_avg_earned_runs,0.0,575
opponent_pitcher_history_available,0.0,576
last5_walks_min,0.0,577
last5_walks_median,0.0,578
last5_walks_max,0.0,579
opponent_pitcher_last10_avg_hits_per_9,0.0,580
opponent_pitcher_last5_avg_batters_faced,0.0,581
opponent_pitcher_last3_avg_walks_per_9,0.0,582
opponent_pitcher_last3_avg_walk_rate_bf,0.0,583
opponent_pitcher_last3_avg_strikeouts_per_9,0.0,584
opponent_pitcher_last3_avg_strikeouts,0.0,585
is_short_rest,0.0,586
opponent_pitcher_last3_avg_outs_recorded,0.0,587
opponent_pitcher_last3_avg_k_minus_bb_rate,0.0,588
last3_home_runs_min,0.0,589
opponent_pitcher_last3_avg_batters_faced,0.0,590
last3_rbi_min,0.0,591
last3_rbi_median,0.0,592
last3_rbi_max,0.0,593
last3_rbi_avg,0.0,594
last3_plate_appearances_median,0.0,595
last3_plate_appearances_max,0.0,596
last3_home_runs_std,0.0,597
last3_home_runs_per_pa,0.0,598
opponent_pitcher_last3_avg_home_runs_per_9,0.0,599
last3_singles_per_ab,0.0,600
last3_singles_min,0.0,601
last3_singles_max,0.0,602
last3_singles_avg,0.0,603
last3_runs_std,0.0,604
last3_runs_min,0.0,605
last3_runs_median,0.0,606
last3_runs_max,0.0,607
last5_walks_avg,0.0,608
last5_stolen_bases_avg,0.0,609
last5_singles_std,0.0,610
last5_singles_min,0.0,611
last5_singles_max,0.0,612
last5_singles_avg,0.0,613
last5_runs_std,0.0,614
last5_runs_min,0.0,615
last5_runs_median,0.0,616
last5_stolen_bases_max,0.0,617
last5_triples_std,0.0,618
last5_triples_per_pa,0.0,619
last5_triples_per_ab,0.0,620
last5_triples_median,0.0,621
last5_triples_max,0.0,622
last5_triples_avg,0.0,623
last5_total_bases_per_pa,0.0,624
last5_total_bases_median,0.0,625
last3_singles_std,0.0,626
last5_strikeouts_min,0.0,627
last5_strikeouts_median,0.0,628
last5_strikeouts_max,0.0,629
last5_stolen_bases_std,0.0,630
last5_stolen_bases_min,0.0,631
last5_stolen_bases_median,0.0,632
last3_stolen_bases_median,0.0,633
last3_stolen_bases_max,0.0,634
